,Return_Ex_Costs_CNYUSD Curncy
2017-04-12,112.35396345352
2017-04-13,112.35396345352
2017-04-14,112.35396345352
2017-04-17,112.451031623101
2017-04-18,112.436927701025
2017-04-19,112.35230416857
2017-04-20,112.460157690326
2017-04-21,112.411854061779
2017-04-24,112.443933570814
2017-04-25,112.457115667918
2017-04-26,112.343546831334
2017-04-27,112.343546831334
2017-04-28,112.343546831334
2017-05-01,112.343546831334
2017-05-02,112.343546831334
2017-05-03,112.343546831334
2017-05-04,112.343546831334
2017-05-05,112.343546831334
2017-05-08,112.343546831334
2017-05-09,112.343546831334
2017-05-10,112.343546831334
2017-05-11,112.343546831334
2017-05-12,112.343546831334
2017-05-15,112.343546831334
2017-05-16,112.343546831334
2017-05-17,112.495122202122
2017-05-18,112.33711246144
2017-05-19,112.4227815006
2017-05-22,112.415703693717
2017-05-23,112.452379602113
2017-05-24,112.388495501023
2017-05-25,112.75415155014
2017-05-26,112.979170657289
2017-05-29,112.991028281808
2017-05-30,113.000495997509
2017-05-31,113.627847062171
2017-06-01,113.798909381781
2017-06-02,113.783283054896
2017-06-05,113.89597644761
2017-06-06,114.053526590442
2017-06-07,114.054629625281
2017-06-08,113.989274811072
2017-06-09,114.037624504847
2017-06-12,114.04525382915
2017-06-13,114.041485126784
2017-06-14,114.177250331547
2017-06-15,113.921897766326
2017-06-16,113.892023906104
2017-06-19,113.756534460051
2017-06-20,113.610198504748
2017-06-21,113.610198504748
2017-06-22,113.610198504748
2017-06-23,113.610198504748
2017-06-26,113.610198504748
2017-06-27,113.610198504748
2017-06-28,113.610198504748
2017-06-29,113.610198504748
2017-06-30,113.610198504748
2017-07-03,113.298538484708
2017-07-04,113.305103587529
2017-07-05,113.29908557661
2017-07-06,113.320148614828
2017-07-07,113.264618786799
2017-07-10,113.313492330024
2017-07-11,113.345497206277
2017-07-12,113.602995128042
2017-07-13,113.686061915127
2017-07-14,113.837424007949
2017-07-17,113.935809368283
2017-07-18,114.340930921541
2017-07-19,114.261967323719
2017-07-20,114.142518925167
2017-07-21,114.03702137011
2017-07-24,114.310840866944
2017-07-25,114.32406225457
2017-07-26,114.282939179954
2017-07-27,114.478159806901
2017-07-28,114.591407830567
2017-07-31,114.776689621299
2017-08-01,114.935346272811
2017-08-02,114.880637082634
2017-08-03,114.96926597072
2017-08-04,114.781066356512
2017-08-07,114.918477605839
2017-08-08,115.186552637705
2017-08-09,115.749874932558
2017-08-10,116.235327813393
2017-08-11,115.956310943492
2017-08-14,115.837592000809
2017-08-15,115.601886573131
2017-08-16,115.508880949831
2017-08-17,115.800207387522
2017-08-18,115.903243029021
2017-08-21,115.979106439399
2017-08-22,116.057522945319
2017-08-23,116.125818251056
2017-08-24,116.082597990816
2017-08-25,116.363073772455
2017-08-28,116.937155541376
2017-08-29,117.265957774338
2017-08-30,117.315378409464
2017-08-31,117.39470673522
2017-09-01,117.971615145633
2017-09-04,118.476763334931
2017-09-05,118.34427591272
2017-09-06,118.621377960965
2017-09-07,119.320652593407
2017-09-08,119.186706259458
2017-09-11,118.550438377703
2017-09-12,118.458071028288
2017-09-13,118.331510435013
2017-09-14,118.108661667027
2017-09-15,118.182063163847
2017-09-18,117.789159996395
2017-09-19,117.789159996395
2017-09-20,117.789159996395
2017-09-21,117.789159996395
2017-09-22,117.789159996395
2017-09-25,117.789159996395
2017-09-26,117.789159996395
2017-09-27,117.789159996395
2017-09-28,117.789159996395
2017-09-29,117.789159996395
2017-10-02,117.789159996395
2017-10-03,117.789159996395
2017-10-04,117.789159996395
2017-10-05,117.789159996395
2017-10-06,117.789159996395
2017-10-09,117.789159996395
2017-10-10,117.789159996395
2017-10-11,117.789159996395
2017-10-12,117.85227737531
2017-10-13,118.00569273851
2017-10-16,117.834582618793
2017-10-17,117.248831452043
2017-10-18,117.199851636324
2017-10-19,117.456151975559
2017-10-20,117.349801016289
2017-10-23,117.018343566901
2017-10-24,117.106817349484
2017-10-25,117.106817349484
2017-10-26,117.106817349484
2017-10-27,117.106817349484
2017-10-30,117.106817349484
2017-10-31,117.106817349484
2017-11-01,117.106817349484
2017-11-02,117.106817349484
2017-11-03,117.106817349484
2017-11-06,117.106817349484
2017-11-07,117.003525498413
2017-11-08,117.003525498413
2017-11-09,117.003525498413
2017-11-10,117.003525498413
2017-11-13,117.003525498413
2017-11-14,117.003525498413
2017-11-15,117.003525498413
2017-11-16,117.003525498413
2017-11-17,117.094207451292
2017-11-20,116.911934908731
2017-11-21,117.07076462179
2017-11-22,117.416955243503
2017-11-23,117.907528253117
2017-11-24,117.594775465732
2017-11-27,117.654472903649
2017-11-28,117.507909787422
2017-11-29,117.373885859068
2017-11-30,117.524174386184
2017-12-01,117.410503922204
2017-12-04,117.364890354724
2017-12-05,117.39369414136
2017-12-06,117.48864668721
2017-12-07,117.426950248327
2017-12-08,117.426950248327
2017-12-11,117.426950248327
2017-12-12,117.426950248327
2017-12-13,117.426950248327
2017-12-14,117.426950248327
2017-12-15,117.426950248327
2017-12-18,117.426950248327
2017-12-19,117.648818032328
2017-12-20,118.129667679534
2017-12-21,118.028579454022
2017-12-22,118.173315288575
2017-12-25,118.862602686231
2017-12-26,118.780842819816
2017-12-27,118.586561050677
2017-12-28,119.014053537559
2017-12-29,119.515683439381
2018-01-01,119.526391168834
2018-01-02,119.790636153296
2018-01-03,119.616227204073
2018-01-04,119.802523547858
2018-01-05,119.907695229517
2018-01-08,119.707333647892
2018-01-09,119.17593988793
2018-01-10,119.582742863666
2018-01-11,119.629747981094
2018-01-12,120.327565264924
2018-01-15,120.935546513515
2018-01-16,120.818668924234
2018-01-17,121.010772850095
2018-01-18,121.290081250567
2018-01-19,121.604598117375
2018-01-22,121.598699791829
2018-01-23,121.619026329095
2018-01-24,122.533357532199
2018-01-25,123.144787032647
2018-01-26,123.121012243523
2018-01-29,122.899053716052
2018-01-30,123.233534146247
2018-01-31,123.932349608247
2018-02-01,123.737523378288
2018-02-02,123.714293049984
2018-02-05,123.89832080702
2018-02-06,123.949863097945
2018-02-07,124.219552690603
2018-02-08,123.218107756357
2018-02-09,123.759755528422
2018-02-12,123.299050931542
2018-02-13,123.05023233697
2018-02-14,123.05023233697
2018-02-15,123.05023233697
2018-02-16,123.05023233697
2018-02-19,123.05023233697
2018-02-20,123.05023233697
2018-02-21,123.05023233697
2018-02-22,123.05023233697
2018-02-23,123.05023233697
2018-02-26,123.05023233697
2018-02-27,123.05023233697
2018-02-28,123.05023233697
2018-03-01,122.537050884494
2018-03-02,122.796899905668
2018-03-05,122.796899905668
2018-03-06,122.796899905668
2018-03-07,122.796899905668
2018-03-08,122.484820353317
2018-03-09,122.648436627295
2018-03-12,122.755229167753
2018-03-13,122.919567012951
2018-03-14,123.002908488781
2018-03-15,122.934359222947
2018-03-16,122.700389755086
2018-03-19,122.763978218788
2018-03-20,122.736738905259
2018-03-21,122.959343626416
2018-03-22,122.741789903794
2018-03-23,123.118359883871
2018-03-26,123.967559012596
2018-03-27,123.78049167399
2018-03-28,123.494569078339
2018-03-29,123.494569078339
2018-03-30,123.494569078339
2018-04-02,123.494569078339
2018-04-03,123.494569078339
2018-04-04,123.494569078339
2018-04-05,123.494569078339
2018-04-06,123.494569078339
2018-04-09,123.494569078339
2018-04-10,123.494569078339
2018-04-11,123.494569078339
2018-04-12,123.494569078339
2018-04-13,123.494569078339
2018-04-16,123.494569078339
2018-04-17,123.494569078339
2018-04-18,123.494569078339
2018-04-19,123.494569078339
2018-04-20,123.494569078339
2018-04-23,123.494569078339
2018-04-24,123.494569078339
2018-04-25,123.494569078339
2018-04-26,123.494569078339
2018-04-27,123.494569078339
2018-04-30,123.494569078339
2018-05-01,123.494569078339
2018-05-02,123.494569078339
2018-05-03,123.494569078339
2018-05-04,123.494569078339
2018-05-07,123.494569078339
2018-05-08,123.494569078339
2018-05-09,123.494569078339
2018-05-10,123.494569078339
2018-05-11,123.494569078339
2018-05-14,123.494569078339
2018-05-15,123.494569078339
2018-05-16,123.494569078339
2018-05-17,123.494569078339
2018-05-18,123.494569078339
2018-05-21,123.494569078339
2018-05-22,123.494569078339
2018-05-23,123.494569078339
2018-05-24,123.494569078339
2018-05-25,123.494569078339
2018-05-28,123.494569078339
2018-05-29,123.494569078339
2018-05-30,123.494569078339
2018-05-31,123.494569078339
2018-06-01,123.494569078339
2018-06-04,123.494569078339
2018-06-05,123.494569078339
2018-06-06,123.494569078339
2018-06-07,123.494569078339
2018-06-08,123.494569078339
2018-06-11,123.494569078339
2018-06-12,123.494569078339
2018-06-13,123.494569078339
2018-06-14,123.494569078339
2018-06-15,123.494569078339
2018-06-18,123.494569078339
2018-06-19,123.494569078339
2018-06-20,123.494569078339
2018-06-21,123.494569078339
2018-06-22,123.494569078339
2018-06-25,123.494569078339
2018-06-26,123.494569078339
2018-06-27,123.494569078339
2018-06-28,123.494569078339
2018-06-29,123.494569078339
2018-07-02,123.494569078339
2018-07-03,123.494569078339
2018-07-04,123.494569078339
2018-07-05,123.494569078339
2018-07-06,123.494569078339
2018-07-09,123.494569078339
2018-07-10,123.494569078339
2018-07-11,123.494569078339
2018-07-12,123.494569078339
2018-07-13,123.494569078339
2018-07-16,123.494569078339
2018-07-17,123.494569078339
2018-07-18,123.494569078339
2018-07-19,123.494569078339
2018-07-20,123.494569078339
2018-07-23,123.494569078339
2018-07-24,123.494569078339
2018-07-25,123.494569078339
2018-07-26,123.494569078339
2018-07-27,123.494569078339
2018-07-30,123.494569078339
2018-07-31,123.494569078339
2018-08-01,123.494569078339
2018-08-02,123.494569078339
2018-08-03,123.494569078339
2018-08-06,123.494569078339
2018-08-07,123.494569078339
2018-08-08,123.494569078339
2018-08-09,123.494569078339
2018-08-10,123.494569078339
2018-08-13,123.494569078339
2018-08-14,123.494569078339
2018-08-15,123.494569078339
2018-08-16,123.494569078339
2018-08-17,123.494569078339
2018-08-20,123.494569078339
2018-08-21,123.494569078339
2018-08-22,123.494569078339
2018-08-23,123.494569078339
2018-08-24,123.494569078339
2018-08-27,123.494569078339
2018-08-28,123.494569078339
2018-08-29,123.494569078339
2018-08-30,123.494569078339
2018-08-31,123.494569078339
2018-09-03,123.494569078339
2018-09-04,123.494569078339
2018-09-05,123.494569078339
2018-09-06,123.494569078339
2018-09-07,123.494569078339
2018-09-10,123.297805689107
2018-09-11,123.297805689107
2018-09-12,123.297805689107
2018-09-13,123.297805689107
2018-09-14,123.297805689107
2018-09-17,123.297805689107
2018-09-18,123.297805689107
2018-09-19,123.297805689107
2018-09-20,123.297805689107
2018-09-21,123.297805689107
2018-09-24,123.297805689107
2018-09-25,123.297805689107
2018-09-26,123.297805689107
2018-09-27,123.297805689107
2018-09-28,123.297805689107
2018-10-01,123.297805689107
2018-10-02,123.297805689107
2018-10-03,123.297805689107
2018-10-04,123.311601117345
2018-10-05,123.325007941971
2018-10-08,122.245078503274
2018-10-09,122.245078503274
2018-10-10,122.245078503274
2018-10-11,122.245078503274
2018-10-12,122.245078503274
2018-10-15,122.245078503274
2018-10-16,122.245078503274
2018-10-17,122.245078503274
2018-10-18,122.245078503274
2018-10-19,122.245078503274
2018-10-22,122.245078503274
2018-10-23,122.245078503274
2018-10-24,122.245078503274
2018-10-25,122.245078503274
2018-10-26,122.245078503274
2018-10-29,122.245078503274
2018-10-30,122.245078503274
2018-10-31,122.245078503274
2018-11-01,122.245078503274
2018-11-02,122.245078503274
2018-11-05,122.245078503274
2018-11-06,122.245078503274
2018-11-07,122.245078503274
2018-11-08,122.245078503274
2018-11-09,122.245078503274
2018-11-12,122.245078503274
2018-11-13,122.245078503274
2018-11-14,122.245078503274
2018-11-15,122.245078503274
2018-11-16,122.245078503274
2018-11-19,122.245078503274
2018-11-20,122.245078503274
2018-11-21,122.245078503274
2018-11-22,122.245078503274
2018-11-23,122.245078503274
2018-11-26,122.245078503274
2018-11-27,122.245078503274
2018-11-28,122.245078503274
2018-11-29,122.245078503274
2018-11-30,122.245078503274
2018-12-03,122.245078503274
2018-12-04,122.245078503274
2018-12-05,122.245078503274
2018-12-06,122.245078503274
2018-12-07,122.245078503274
2018-12-10,122.245078503274
2018-12-11,122.245078503274
2018-12-12,122.245078503274
2018-12-13,122.245078503274
2018-12-14,122.245078503274
2018-12-17,122.245078503274
2018-12-18,122.245078503274
2018-12-19,122.245078503274
2018-12-20,122.245078503274
2018-12-21,122.245078503274
2018-12-24,122.245078503274
2018-12-25,122.245078503274
2018-12-26,122.245078503274
2018-12-27,122.245078503274
2018-12-28,122.245078503274
2018-12-31,122.245078503274
2019-01-01,122.245078503274
2019-01-02,122.245078503274
2019-01-03,122.245078503274
2019-01-04,122.245078503274
2019-01-07,122.245078503274
2019-01-08,122.245078503274
2019-01-09,122.245078503274
2019-01-10,122.245078503274
2019-01-11,122.245078503274
2019-01-14,122.245078503274
2019-01-15,122.245078503274
2019-01-16,122.245078503274
2019-01-17,122.245078503274
2019-01-18,122.245078503274
2019-01-21,122.245078503274
2019-01-22,122.245078503274
2019-01-23,122.245078503274
2019-01-24,122.245078503274
2019-01-25,122.245078503274
2019-01-28,122.245078503274
2019-01-29,122.245078503274
2019-01-30,122.245078503274
2019-01-31,122.245078503274
2019-02-01,122.245078503274
2019-02-04,122.245078503274
2019-02-05,122.245078503274
2019-02-06,122.245078503274
2019-02-07,122.245078503274
2019-02-08,122.245078503274
2019-02-11,122.245078503274
2019-02-12,122.245078503274
2019-02-13,122.245078503274
2019-02-14,122.245078503274
2019-02-15,122.245078503274
2019-02-18,122.245078503274
2019-02-19,122.245078503274
2019-02-20,122.245078503274
2019-02-21,122.245078503274
2019-02-22,122.245078503274
2019-02-25,122.245078503274
2019-02-26,122.245078503274
2019-02-27,122.245078503274
2019-02-28,122.245078503274
2019-03-01,122.245078503274
2019-03-04,122.245078503274
2019-03-05,122.245078503274
2019-03-06,122.245078503274
2019-03-07,122.245078503274
2019-03-08,122.245078503274
2019-03-11,122.245078503274
2019-03-12,122.245078503274
2019-03-13,122.245078503274
2019-03-14,122.245078503274
2019-03-15,122.245078503274
2019-03-18,122.245078503274
2019-03-19,122.245078503274
2019-03-20,122.245078503274
2019-03-21,122.245078503274
2019-03-22,122.245078503274
2019-03-25,122.245078503274
2019-03-26,122.245078503274
2019-03-27,122.245078503274
2019-03-28,122.245078503274
2019-03-29,122.245078503274
2019-04-01,122.245078503274
2019-04-02,122.245078503274
2019-04-03,122.245078503274
2019-04-04,122.245078503274
2019-04-05,122.245078503274
2019-04-08,122.245078503274
2019-04-09,122.245078503274
2019-04-10,122.245078503274
2019-04-11,122.245078503274
2019-04-12,122.245078503274
2019-04-15,122.245078503274
2019-04-16,122.245078503274
2019-04-17,122.245078503274
2019-04-18,122.245078503274
2019-04-19,122.245078503274
2019-04-22,122.245078503274
2019-04-23,122.245078503274
2019-04-24,122.245078503274
2019-04-25,122.245078503274
2019-04-26,122.245078503274
2019-04-29,122.245078503274
2019-04-30,122.245078503274
2019-05-01,122.245078503274
2019-05-02,122.245078503274
2019-05-03,122.245078503274
2019-05-06,122.245078503274
2019-05-07,122.245078503274
2019-05-08,122.245078503274
2019-05-09,122.245078503274
2019-05-10,122.245078503274
2019-05-13,122.245078503274
2019-05-14,122.245078503274
2019-05-15,122.245078503274
2019-05-16,122.245078503274
2019-05-17,122.245078503274
2019-05-20,122.245078503274
2019-05-21,122.245078503274
2019-05-22,122.245078503274
2019-05-23,122.245078503274
2019-05-24,122.245078503274
2019-05-27,122.245078503274
2019-05-28,122.245078503274
2019-05-29,122.245078503274
2019-05-30,122.245078503274
2019-05-31,122.245078503274
2019-06-03,122.245078503274
2019-06-04,122.245078503274
2019-06-05,122.245078503274
2019-06-06,122.245078503274
2019-06-07,122.245078503274
2019-06-10,122.245078503274
2019-06-11,122.245078503274
2019-06-12,122.245078503274
2019-06-13,122.245078503274
2019-06-14,122.245078503274
2019-06-17,122.245078503274
2019-06-18,122.245078503274
2019-06-19,122.245078503274
2019-06-20,122.245078503274
2019-06-21,121.956927752053
2019-06-24,121.812899941769
2019-06-25,121.812899941769
2019-06-26,121.812899941769
2019-06-27,121.812899941769
2019-06-28,121.812899941769
2019-07-01,121.812899941769
2019-07-02,121.812899941769
2019-07-03,121.812899941769
2019-07-04,121.812899941769
2019-07-05,121.812899941769
2019-07-08,121.812899941769
2019-07-09,121.812899941769
2019-07-10,121.812899941769
2019-07-11,121.812899941769
2019-07-12,121.812899941769
2019-07-15,121.812899941769
2019-07-16,121.812899941769
2019-07-17,121.812899941769
2019-07-18,121.812899941769
2019-07-19,121.812899941769
2019-07-22,121.812899941769
2019-07-23,121.812899941769
2019-07-24,121.812899941769
2019-07-25,121.812899941769
2019-07-26,121.812899941769
2019-07-29,121.812899941769
2019-07-30,121.812899941769
2019-07-31,121.812899941769
2019-08-01,121.812899941769
2019-08-02,121.812899941769
2019-08-05,121.812899941769
2019-08-06,121.812899941769
2019-08-07,121.812899941769
2019-08-08,121.812899941769
2019-08-09,121.812899941769
2019-08-12,121.812899941769
2019-08-13,121.812899941769
2019-08-14,121.812899941769
2019-08-15,121.812899941769
2019-08-16,121.812899941769
2019-08-19,121.812899941769
2019-08-20,121.812899941769
2019-08-21,121.812899941769
2019-08-22,121.812899941769
2019-08-23,121.812899941769
2019-08-26,121.812899941769
2019-08-27,121.812899941769
2019-08-28,121.812899941769
2019-08-29,121.812899941769
2019-08-30,121.812899941769
2019-09-02,121.812899941769
2019-09-03,121.812899941769
2019-09-04,121.812899941769
2019-09-05,121.812899941769
2019-09-06,121.812899941769
2019-09-09,121.812899941769
2019-09-10,121.649520059828
2019-09-11,121.649520059828
2019-09-12,121.649520059828
2019-09-13,121.649520059828
2019-09-16,121.649520059828
2019-09-17,121.649520059828
2019-09-18,121.649520059828
2019-09-19,121.649520059828
2019-09-20,121.649520059828
2019-09-23,121.649520059828
2019-09-24,121.649520059828
2019-09-25,121.407841228322
2019-09-26,121.407841228322
2019-09-27,121.407841228322
2019-09-30,121.407841228322
2019-10-01,121.407841228322
2019-10-02,121.407841228322
2019-10-03,121.407841228322
2019-10-04,121.407841228322
2019-10-07,121.407841228322
2019-10-08,121.407841228322
2019-10-09,121.407841228322
2019-10-10,121.407841228322
2019-10-11,121.407841228322
2019-10-14,121.768393094882
2019-10-15,121.529711066142
2019-10-16,121.529711066142
2019-10-17,121.529711066142
2019-10-18,121.529711066142
2019-10-21,121.529711066142
2019-10-22,121.529711066142
2019-10-23,121.529711066142
2019-10-24,121.529711066142
2019-10-25,121.529711066142
2019-10-28,121.529711066142
2019-10-29,121.529711066142
2019-10-30,121.529711066142
2019-10-31,121.529711066142
2019-11-01,121.529711066142
2019-11-04,121.529711066142
2019-11-05,121.529711066142
2019-11-06,121.529711066142
2019-11-07,121.529711066142
2019-11-08,121.529711066142
2019-11-11,121.529711066142
2019-11-12,121.529711066142
2019-11-13,121.529711066142
2019-11-14,121.529711066142
2019-11-15,121.529711066142
2019-11-18,121.529711066142
2019-11-19,121.529711066142
2019-11-20,121.529711066142
2019-11-21,121.529711066142
2019-11-22,121.529711066142
2019-11-25,121.529711066142
2019-11-26,121.529711066142
2019-11-27,121.529711066142
2019-11-28,121.529711066142
2019-11-29,121.529711066142
2019-12-02,121.529711066142
2019-12-03,121.529711066142
2019-12-04,121.529711066142
2019-12-05,121.529711066142
2019-12-06,121.529711066142
2019-12-09,121.529711066142
2019-12-10,121.529711066142
2019-12-11,121.529711066142
2019-12-12,121.529711066142
2019-12-13,121.529711066142
2019-12-16,121.529711066142
2019-12-17,121.529711066142
2019-12-18,121.529711066142
2019-12-19,121.529711066142
2019-12-20,121.529711066142
2019-12-23,121.529711066142
2019-12-24,121.529711066142
2019-12-25,121.529711066142
2019-12-26,121.529711066142
2019-12-27,121.529711066142
2019-12-30,121.529711066142
2019-12-31,121.529711066142
2020-01-01,121.529711066142
2020-01-02,121.529711066142
2020-01-03,121.529711066142
2020-01-06,121.529711066142
2020-01-07,121.529711066142
2020-01-08,121.529711066142
2020-01-09,121.529711066142
2020-01-10,121.529711066142
2020-01-13,121.529711066142
2020-01-14,121.529711066142
2020-01-15,121.529711066142
2020-01-16,121.529711066142
2020-01-17,121.529711066142
2020-01-20,121.529711066142
2020-01-21,121.529711066142
2020-01-22,121.529711066142
2020-01-23,121.529711066142
2020-01-24,121.529711066142
2020-01-27,121.529711066142
2020-01-28,121.529711066142
2020-01-29,121.529711066142
2020-01-30,121.529711066142
2020-01-31,121.529711066142
2020-02-03,121.529711066142
2020-02-04,121.529711066142
2020-02-05,121.529711066142
2020-02-06,121.529711066142
2020-02-07,121.529711066142
2020-02-10,121.529711066142
2020-02-11,121.529711066142
2020-02-12,121.529711066142
2020-02-13,121.529711066142
2020-02-14,121.529711066142
2020-02-17,121.529711066142
2020-02-18,121.529711066142
2020-02-19,121.529711066142
2020-02-20,121.529711066142
2020-02-21,121.529711066142
2020-02-24,121.529711066142
2020-02-25,121.529711066142
2020-02-26,121.529711066142
2020-02-27,121.529711066142
2020-02-28,121.529711066142
2020-03-02,121.529711066142
2020-03-03,121.529711066142
2020-03-04,121.529711066142
2020-03-05,121.529711066142
2020-03-06,121.529711066142
2020-03-09,121.529711066142
2020-03-10,121.529711066142
2020-03-11,121.529711066142
2020-03-12,121.529711066142
2020-03-13,121.529711066142
2020-03-16,121.529711066142
2020-03-17,121.529711066142
2020-03-18,121.529711066142
2020-03-19,121.529711066142
2020-03-20,121.529711066142
2020-03-23,121.529711066142
2020-03-24,121.529711066142
2020-03-25,121.529711066142
2020-03-26,121.529711066142
2020-03-27,121.529711066142
2020-03-30,121.529711066142
2020-03-31,121.529711066142
2020-04-01,121.529711066142
2020-04-02,121.529711066142
2020-04-03,121.529711066142
2020-04-06,121.529711066142
2020-04-07,121.529711066142
2020-04-08,121.529711066142
2020-04-09,121.529711066142
2020-04-10,121.529711066142
2020-04-13,121.529711066142
2020-04-14,121.529711066142
2020-04-15,121.529711066142
2020-04-16,121.529711066142
2020-04-17,121.529711066142
2020-04-20,121.529711066142
2020-04-21,121.529711066142
2020-04-22,121.529711066142
2020-04-23,121.529711066142
2020-04-24,121.529711066142
2020-04-27,121.529711066142
2020-04-28,121.529711066142
2020-04-29,121.529711066142
2020-04-30,121.529711066142
