,Inflation_Differential_ARSUSD Curncy
2019-01-17,17.287416666666665
2019-01-18,17.287416666666665
2019-01-21,17.287416666666665
2019-01-22,17.287416666666665
2019-01-23,17.287416666666665
2019-01-24,17.287416666666665
2019-01-25,17.287416666666665
2019-01-28,17.287416666666665
2019-01-29,17.287416666666665
2019-01-30,17.287416666666665
2019-01-31,17.287416666666665
2019-02-01,17.287416666666665
2019-02-04,16.694833333333335
2019-02-05,16.694833333333335
2019-02-06,16.694833333333335
2019-02-07,16.694833333333335
2019-02-08,16.694833333333335
2019-02-11,16.694833333333335
2019-02-12,16.694833333333335
2019-02-13,16.694833333333335
2019-02-14,16.694833333333335
2019-02-15,16.694833333333335
2019-02-18,16.694833333333335
2019-02-19,16.694833333333335
2019-02-20,16.694833333333335
2019-02-21,16.694833333333335
2019-02-22,16.694833333333335
2019-02-25,16.694833333333335
2019-02-26,16.694833333333335
2019-02-27,16.694833333333335
2019-02-28,16.694833333333335
2019-03-01,16.694833333333335
2019-03-04,16.10225
2019-03-05,16.10225
2019-03-06,16.10225
2019-03-07,16.10225
2019-03-08,16.10225
2019-03-11,16.10225
2019-03-12,16.10225
2019-03-13,16.10225
2019-03-14,16.10225
2019-03-15,16.10225
2019-03-18,16.10225
2019-03-19,16.10225
2019-03-20,16.10225
2019-03-21,16.10225
2019-03-22,16.10225
2019-03-25,16.10225
2019-03-26,16.10225
2019-03-27,16.10225
2019-03-28,16.10225
2019-03-29,16.10225
2019-04-01,16.10225
2019-04-02,15.509666666666662
2019-04-03,15.509666666666662
2019-04-04,15.509666666666662
2019-04-05,15.509666666666662
2019-04-08,15.509666666666662
2019-04-09,15.509666666666662
2019-04-10,24.817666666666664
2019-04-11,24.817666666666664
2019-04-12,24.817666666666664
2019-04-15,24.817666666666664
2019-04-16,24.817666666666664
2019-04-17,24.817666666666664
2019-04-18,24.817666666666664
2019-04-19,24.817666666666664
2019-04-22,24.817666666666664
2019-04-23,24.817666666666664
2019-04-24,24.817666666666664
2019-04-25,24.817666666666664
2019-04-26,24.817666666666664
2019-04-29,24.817666666666664
2019-04-30,24.817666666666664
2019-05-01,24.817666666666664
2019-05-02,24.06533333333333
2019-05-03,24.06533333333333
2019-05-06,24.06533333333333
2019-05-07,24.06533333333333
2019-05-08,24.06533333333333
2019-05-09,24.06533333333333
2019-05-10,24.06533333333333
2019-05-13,24.06533333333333
2019-05-14,24.06533333333333
2019-05-15,24.06533333333333
2019-05-16,24.06533333333333
2019-05-17,24.06533333333333
2019-05-20,24.06533333333333
2019-05-21,24.06533333333333
2019-05-22,24.06533333333333
2019-05-23,24.06533333333333
2019-05-24,24.06533333333333
2019-05-27,24.06533333333333
2019-05-28,24.06533333333333
2019-05-29,24.06533333333333
2019-05-30,24.06533333333333
2019-05-31,24.06533333333333
2019-06-03,24.06533333333333
2019-06-04,23.313
2019-06-05,23.313
2019-06-06,23.313
2019-06-07,23.313
2019-06-10,23.313
2019-06-11,23.313
2019-06-12,23.313
2019-06-13,23.313
2019-06-14,23.313
2019-06-17,23.313
2019-06-18,23.313
2019-06-19,23.313
2019-06-20,23.313
2019-06-21,23.313
2019-06-24,23.313
2019-06-25,23.313
2019-06-26,23.313
2019-06-27,23.313
2019-06-28,23.313
2019-07-01,23.313
2019-07-02,22.56066666666667
2019-07-03,22.56066666666667
2019-07-04,22.56066666666667
2019-07-05,22.56066666666667
2019-07-08,22.56066666666667
2019-07-09,22.56066666666667
2019-07-10,22.56066666666667
2019-07-11,22.56066666666667
2019-07-12,22.56066666666667
2019-07-15,22.56066666666667
2019-07-16,22.56066666666667
2019-07-17,22.56066666666667
2019-07-18,22.56066666666667
2019-07-19,22.56066666666667
2019-07-22,22.56066666666667
2019-07-23,22.56066666666667
2019-07-24,22.56066666666667
2019-07-25,22.56066666666667
2019-07-26,22.56066666666667
2019-07-29,22.56066666666667
2019-07-30,22.56066666666667
2019-07-31,22.56066666666667
2019-08-01,22.56066666666667
2019-08-02,21.80833333333333
2019-08-05,21.80833333333333
2019-08-06,21.80833333333333
2019-08-07,21.80833333333333
2019-08-08,21.80833333333333
2019-08-09,21.80833333333333
2019-08-12,21.80833333333333
2019-08-13,21.80833333333333
2019-08-14,21.80833333333333
2019-08-15,21.80833333333333
2019-08-16,21.80833333333333
2019-08-19,21.80833333333333
2019-08-20,21.80833333333333
2019-08-21,21.80833333333333
2019-08-22,21.80833333333333
2019-08-23,21.80833333333333
2019-08-26,21.80833333333333
2019-08-27,21.80833333333333
2019-08-28,21.80833333333333
2019-08-29,21.80833333333333
2019-08-30,21.80833333333333
2019-09-02,21.80833333333333
2019-09-03,21.056
2019-09-04,21.056
2019-09-05,21.056
2019-09-06,21.056
2019-09-09,21.056
2019-09-10,21.056
2019-09-11,21.056
2019-09-12,21.056
2019-09-13,21.056
2019-09-16,21.056
2019-09-17,21.056
2019-09-18,21.056
2019-09-19,21.056
2019-09-20,21.056
2019-09-23,21.056
2019-09-24,21.056
2019-09-25,21.056
2019-09-26,21.056
2019-09-27,21.056
2019-09-30,21.056
2019-10-01,21.056
2019-10-02,20.30366666666667
2019-10-03,20.30366666666667
2019-10-04,20.30366666666667
2019-10-07,20.30366666666667
2019-10-08,20.30366666666667
2019-10-09,20.30366666666667
2019-10-10,20.30366666666667
2019-10-11,20.30366666666667
2019-10-14,20.30366666666667
2019-10-15,20.30366666666667
2019-10-16,39.863166666666665
2019-10-17,39.863166666666665
2019-10-18,39.863166666666665
2019-10-21,39.863166666666665
2019-10-22,39.863166666666665
2019-10-23,39.863166666666665
2019-10-24,39.863166666666665
2019-10-25,39.863166666666665
2019-10-28,39.863166666666665
2019-10-29,39.863166666666665
2019-10-30,39.863166666666665
2019-10-31,39.863166666666665
2019-11-01,39.863166666666665
2019-11-04,38.33658333333334
2019-11-05,38.33658333333334
2019-11-06,38.33658333333334
2019-11-07,38.33658333333334
2019-11-08,38.33658333333334
2019-11-11,38.33658333333334
2019-11-12,38.33658333333334
2019-11-13,38.33658333333334
2019-11-14,38.33658333333334
2019-11-15,38.33658333333334
2019-11-18,38.33658333333334
2019-11-19,38.33658333333334
2019-11-20,38.33658333333334
2019-11-21,38.33658333333334
2019-11-22,38.33658333333334
2019-11-25,38.33658333333334
2019-11-26,38.33658333333334
2019-11-27,38.33658333333334
2019-11-28,38.33658333333334
2019-11-29,38.33658333333334
2019-12-02,38.33658333333334
2019-12-03,36.81
2019-12-04,36.81
2019-12-05,36.81
2019-12-06,36.81
2019-12-09,36.81
2019-12-10,36.81
2019-12-11,36.81
2019-12-12,36.81
2019-12-13,36.81
2019-12-16,36.81
2019-12-17,36.81
2019-12-18,36.81
2019-12-19,36.81
2019-12-20,36.81
2019-12-23,36.81
2019-12-24,36.81
2019-12-25,36.81
2019-12-26,36.81
2019-12-27,36.81
2019-12-30,36.81
2019-12-31,36.81
2020-01-01,36.81
2020-01-02,36.011
2020-01-03,36.011
2020-01-06,36.011
2020-01-07,36.011
2020-01-08,36.011
2020-01-09,36.011
2020-01-10,36.011
2020-01-13,36.011
2020-01-14,36.011
2020-01-15,36.011
2020-01-16,36.011
2020-01-17,36.011
2020-01-20,36.011
2020-01-21,36.011
2020-01-22,36.011
2020-01-23,36.011
2020-01-24,36.011
2020-01-27,36.011
2020-01-28,36.011
2020-01-29,36.011
2020-01-30,36.011
2020-01-31,36.011
2020-02-03,36.011
2020-02-04,35.21200000000001
2020-02-05,35.21200000000001
2020-02-06,35.21200000000001
2020-02-07,35.21200000000001
2020-02-10,35.21200000000001
2020-02-11,35.21200000000001
2020-02-12,35.21200000000001
2020-02-13,35.21200000000001
2020-02-14,35.21200000000001
2020-02-17,35.21200000000001
2020-02-18,35.21200000000001
2020-02-19,35.21200000000001
2020-02-20,35.21200000000001
2020-02-21,35.21200000000001
2020-02-24,35.21200000000001
2020-02-25,35.21200000000001
2020-02-26,35.21200000000001
2020-02-27,35.21200000000001
2020-02-28,35.21200000000001
2020-03-02,35.21200000000001
2020-03-03,34.413000000000004
2020-03-04,34.413000000000004
2020-03-05,34.413000000000004
2020-03-06,34.413000000000004
2020-03-09,34.413000000000004
2020-03-10,34.413000000000004
2020-03-11,34.413000000000004
2020-03-12,34.413000000000004
2020-03-13,34.413000000000004
2020-03-16,34.413000000000004
2020-03-17,34.413000000000004
2020-03-18,34.413000000000004
2020-03-19,34.413000000000004
2020-03-20,34.413000000000004
2020-03-23,34.413000000000004
2020-03-24,34.413000000000004
2020-03-25,34.413000000000004
2020-03-26,34.413000000000004
2020-03-27,34.413000000000004
2020-03-30,34.413000000000004
2020-03-31,34.413000000000004
2020-04-01,34.413000000000004
2020-04-02,33.614
2020-04-03,33.614
2020-04-06,33.614
2020-04-07,33.614
2020-04-08,33.614
2020-04-09,33.614
2020-04-10,33.614
2020-04-13,33.614
2020-04-14,52.50366666666666
2020-04-15,52.50366666666666
2020-04-16,52.50366666666666
2020-04-17,52.50366666666666
2020-04-20,52.50366666666666
2020-04-21,52.50366666666666
2020-04-22,52.50366666666666
2020-04-23,52.50366666666666
2020-04-24,52.50366666666666
2020-04-27,52.50366666666666
2020-04-28,52.50366666666666
2020-04-29,52.50366666666666
2020-04-30,52.50366666666666
