WEO Country Code	ISO	WEO Subject Code	Country	Subject Descriptor	Subject Notes	Units	Scale	Country/Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	Estimates Start After
914	ALB	PPPEX	Albania	Implied PPP conversion rate	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	National currency per current international dollar		"See notes for:  Gross domestic product, current prices (National currency)."	3.499	3.13	2.953	2.838	2.648	2.664	2.546	2.479	2.396	2.31	2.224	2.912	9.952	20.898	28.04	30.181	33.945	38.044	42.728	44.004	44.261	45.055	45.35	46.794	48.337	48.558	48.741	48.837	49.561	50.195	50.839	51.247	51.584	51.875	2006
914	ALB	NID_NGDP	Albania	Investment	"Data are based on individual countries' national accounts statistics. For many countries, the estimates of national saving are built up from national accounts data on gross domestic investment and from balance of payments-based data on net foreign investment"	Percent of GDP																																					
914	ALB	NGSD_NGDP	Albania	Gross national savings	"Data are based on individual countries' national accounts statistics. For many countries, the estimates of national saving are built up from national accounts data on gross domestic investment and from balance of payments-based data on net foreign investment"	Percent of GDP																																					
914	ALB	PCPI	Albania	"Inflation, average consumer prices"	"Data for inflation are averages for the year, not end-of-period data. The index is based on 2000=100."	"Index, 2000=100"		Definition: Consumer price index annual average Source: National Statistical Office Latest actual data: 2007 Notes: CPI basket was expanded on December 2001 and again in 2007 Primary domestic currency:  Albanian leks Data last updated: 08/2008	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.093	5.084	6.9	22.492	41.612	51.002	54.977	61.977	82.533	99.573	99.961	100	103.121	108.502	111.045	114.232	116.93	119.702	123.218	128.088	131.994	135.769	139.718	143.583	147.594	2007
914	ALB	PCPIPCH	Albania	"Inflation, average consumer prices"	"Data for inflation are averages for the year, not end-of-period data."	Annual percent change		"See notes for:  Inflation, average consumer prices (Index, 2000=100)."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-0.18	35.717	225.996	85.005	22.565	7.793	12.734	33.166	20.646	0.39	0.039	3.121	5.218	2.344	2.869	2.363	2.371	2.937	3.952	3.05	2.86	2.909	2.767	2.793	2007
914	ALB	PCPIE	Albania	"Inflation, end of period consumer prices"	"Data for inflation are end of the period, not annual average data. The index is based on 2000=100."	"Index, 2000=100"		Latest actual data: 2007 Notes: CPI basket was expanded and updated in 2001 and again in 2007. Primary domestic currency:  Albanian leks Data last updated: 08/2008	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.844	4.844	9.884	33.268	43.562	50.453	53.485	62.794	89.214	96.964	95.966	100	103.528	105.269	108.741	111.137	113.402	116.251	119.805	124.467	128.141	132.053	136.09	140.156	144.082	2007
914	ALB	PCPIEPCH	Albania	"Inflation, end of period consumer prices"	"Data for inflation are end of the period, not annual average data."	Annual percent change		"See notes for:  Inflation, end of period consumer prices (Index, 2000=100)."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	104.047	236.58	30.941	15.82	6.009	17.405	42.074	8.687	-1.029	4.203	3.528	1.681	3.298	2.204	2.038	2.513	3.057	3.891	2.952	3.053	3.057	2.988	2.801	2007
914	ALB	FLIBOR6	Albania	Six-month London interbank offered rate (LIBOR)		Percent																																					
914	ALB	LUR	Albania	Unemployment rate		Percent of total labor force																																					
914	ALB	LE	Albania	Employment		Persons	Millions																																				
914	ALB	LP	Albania	Population		Persons	Millions	Definition: Population Source: World Bank. INSTAT Latest actual data: 2006 Primary domestic currency:  Albanian leks Data last updated: 08/2008	2.671	2.724	2.781	2.838	2.897	2.957	3.016	3.076	3.138	3.199	3.197	3.141	3.11	3.095	3.033	3.037	3.063	3.088	3.061	3.049	3.058	3.063	3.084	3.103	3.12	3.135	3.151	3.166	3.182	3.198	3.214	3.23	3.246	3.263	2006
914	ALB	GGB	Albania	General government balance	Data are on a national income accounts basis. Please refer to Box A1 in the World Economic Outlook for a summary of the policy assumptions underlying the projections.	National currency	Billions																																				
914	ALB	GGB_NGDP	Albania	General government balance	Data are on a national income accounts basis. Please refer to Box A1 in the World Economic Outlook for a summary of the policy assumptions underlying the projections.	Percent of GDP																																					
914	ALB	GGSB	Albania	General government structural balance	"Data are on a national income accounts basis. The structural budget position is defined as the actual budget deficit (or surplus) less the effects of cyclical deviations of output from potential output. Because of the margin of uncertainty that attaches to estimates of cyclical gaps and to tax and expenditure elasticities with respect to national income, indicators of structural budget positions should be interpreted as broad orders of magnitude. Moreover, it is important to note that changes in structural budget balances are not necessarily attributable to policy changes but may reflect the built-in momentum of existing expenditure programs. In the period beyond that for which specific consolidation programs exist, it is assumed that the structural deficit remains unchanged."	National currency	Billions																																				
914	ALB	GGSB_NPGDP	Albania	General government structural balance	"Data are on a national income accounts basis. The structural budget position is defined as the actual budget deficit (or surplus) less the effects of cyclical deviations of output from potential output. Because of the margin of uncertainty that attaches to estimates of cyclical gaps and to tax and expenditure elasticities with respect to national income, indicators of structural budget positions should be interpreted as broad orders of magnitude. Moreover, it is important to note that changes in structural budget balances are not necessarily attributable to policy changes but may reflect the built-in momentum of existing expenditure programs. In the period beyond that for which specific consolidation programs exist, it is assumed that the structural deficit remains unchanged."	Percent of potential GDP																																					
914	ALB	GGND	Albania	General government net debt	"Net debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents) minus all government assets (domestic as well as foreign). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	National currency	Billions																																				
914	ALB	GGND_NGDP	Albania	General government net debt	"Net debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents) minus all government assets (domestic as well as foreign). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	Percent of GDP																																					
914	ALB	GGD	Albania	General government gross debt	"Gross debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	National currency	Billions																																				
914	ALB	GGD_NGDP	Albania	General government gross debt	"Gross debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	Percent of GDP																																					
914	ALB	BCA	Albania	Current account balance	"Balance of payments data are based upon the methodology of the 5th edition of the International Monetary Fund's Balance of Payments Manual (1993). Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries."	U.S. dollars	Billions	Definition: Balance on current transactions excluding exceptional financing Source: Central Bank Latest actual data: 2007 Primary domestic currency:  Albanian leks Data last updated: 08/2008	0.001	-0.01	-0.052	-0.037	-0.03	-0.027	0.001	0.007	-0.025	-0.075	-0.096	-0.165	-0.069	0.024	-0.087	-0.057	-0.171	-0.218	-0.089	0.077	-0.134	-0.149	-0.318	-0.296	-0.292	-0.498	-0.508	-0.994	-1.423	-1.062	-1.087	-1.13	-1.102	-1.083	2007
914	ALB	BCA_NGDPD	Albania	Current account balance	"Balance of payments data are based upon the methodology of the 5th edition of the International Monetary Fund's Balance of Payments Manual (1993). Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries."	Percent of GDP		"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars)."	0.057	-0.483	-2.404	-1.681	-1.398	-1.23	0.06	0.282	-1.046	-2.857	-4.58	-13.133	-8.692	1.778	-3.935	-2.09	-5.677	-10.057	-3.263	2.227	-3.684	-3.656	-7.154	-5.191	-3.993	-6.08	-5.574	-9.228	-10.526	-7.093	-6.604	-6.25	-5.551	-4.97	2006
612	DZA	NGDP_R	Algeria	"Gross domestic product, constant prices"	Real GDP is expressed in billions of national currency units; the base year is country-specific.	National currency	Billions	Definition: Gross domestic product at constant market prices Source: IMF Staff Latest actual data: 2007 Base Year: 2001 Use of chain weighted prices indices: No Primary domestic currency:  Algerian dinars Data last updated: 10/2008	"2,634.21"	"2,713.23"	"2,886.88"	"3,042.77"	"3,213.17"	"3,393.11"	"3,386.32"	"3,362.62"	"3,298.73"	"3,457.06"	"3,500.34"	"3,458.33"	"3,513.67"	"3,439.79"	"3,408.83"	"3,540.00"	"3,674.52"	"3,714.94"	"3,904.44"	"4,029.38"	"4,116.02"	"4,227.15"	"4,425.82"	"4,731.21"	"4,977.23"	"5,231.07"	"5,335.69"	"5,581.13"	"5,852.29"	"6,117.28"	"6,431.53"	"6,759.07"	"7,103.57"	"7,469.59"	2007
612	DZA	NGDP_RPCH	Algeria	"Gross domestic product, constant prices"	Annual percentages of constant price GDP are year-on-year changes;  the base year is country-specific.	Annual percent change		"See notes for:  Gross domestic product, constant prices (National currency)."	-5.4	3	6.4	5.4	5.6	5.6	-0.2	-0.7	-1.9	4.8	1.252	-1.2	1.6	-2.102	-0.9	3.848	3.8	1.1	5.101	3.2	2.15	2.7	4.7	6.9	5.2	5.1	2	4.6	4.858	4.528	5.137	5.093	5.097	5.153	2007
